"","nobs","nsim","k","lm","lewbel","tsls"
"2908",500,82,6,-0.00365711968548255,-0.0172450210278857,-0.0248725856784409
"2909",1100,82,6,0.00903545560870911,-0.00567039751039433,0.0296363279382601
"2910",3000,82,6,0.0138236586774909,-0.0022277203853478,0.0430815688478641
"2911",100,83,6,0.00980569504392959,0.00586687157261623,-0.0346892406061214
"2912",200,83,6,0.00843335355252717,-0.00606490755842726,-0.0621645976161872
"2913",500,83,6,0.0339904335242414,0.0189370111611082,-0.00346002828834191
"2914",1100,83,6,0.00989757545651893,-0.007972996374778,0.00102931283297369
"2915",3000,83,6,0.00544438237780165,-0.00944476814360917,0.00365247233552646
"2916",100,84,6,0.028070889057312,0.0205215744234648,0.10606182157968
"2917",200,84,6,-0.00672611277650359,-0.0260980710136796,0.0429388616172734
"2918",500,84,6,0.0190004956976368,0.0119268535195445,0.0291497625464445
"2919",1100,84,6,0.0145523247550294,0.00505986524623769,-0.0355455110430262
"2920",3000,84,6,0.00681496120977587,-0.00108430702623907,-0.0285990398063645
"2921",100,85,6,0.0191740313926789,0.00463145187912906,-0.0323179700939636
"2922",200,85,6,0.00918590289744059,-0.00855658714959273,-0.11528579550982
"2923",500,85,6,0.0353819532188093,0.0171339360686629,0.0365019011231962
"2924",1100,85,6,0.010722718484327,-0.0080904096487191,0.000551671703418855
"2925",3000,85,6,0.0130635026111132,0.00506316771836235,-0.0305534113288249
"2926",100,86,6,0.0170032905445578,0.0120617647037,-0.0691418738059832
"2927",200,86,6,-0.0222040169639637,-0.0351010709179981,-0.089822622975279
"2928",500,86,6,0.026414739781994,-0.00148509407060549,0.0515970480106058
"2929",1100,86,6,0.013307030267631,0.00134138149740259,-0.0269203937002005
"2930",3000,86,6,0.00566200532667716,-0.00870073112744085,0.00808220126022818
"2931",100,87,6,0.00334179475736707,-0.00620435569403011,-0.11227548048601
"2932",200,87,6,0.0542532821654265,0.0424442896653305,-0.0337072402796472
"2933",500,87,6,0.00142100405892687,-0.00990439183168912,0.0024780483011102
"2934",1100,87,6,-0.00043816331910107,-0.0124153837892393,0.00906314919763851
"2935",3000,87,6,0.00985713630740226,-0.000210960415315542,-0.00654962654456792
"2936",100,88,6,0.00327434459724163,0.00289357156446002,-0.227085446333109
"2937",200,88,6,0.045403503641315,0.0306182926167349,-0.0502195185896658
"2938",500,88,6,0.0110866357171362,-0.0014050294609822,-0.0266680853737691
"2939",1100,88,6,0.0176593045245239,0.00434155997943653,-0.0416212094048393
"2940",3000,88,6,0.0121355559822005,-0.000715773984053092,-0.0100484454347244
"2941",100,89,6,0.0031534695730826,-0.0128380345642256,-0.0529279769538779
"2942",200,89,6,0.0156730411053685,0.00420614072898551,0.00420976320597366
"2943",500,89,6,0.0173466339135342,-0.00163534572954627,0.0682903725016144
"2944",1100,89,6,0.0139416625720894,0.00301957941976116,0.00811858842148472
"2945",3000,89,6,0.00954293224247182,-0.00104284689799539,-0.0275442149323835
"2946",100,90,6,0.0483082828308927,0.0296122661771576,0.0990806263800357
"2947",200,90,6,-0.0287427448768632,-0.0361756125598081,-0.172343438011557
"2948",500,90,6,0.00510114958704255,0.00171873151031665,-0.116310198056414
"2949",1100,90,6,0.00962899770931358,0.00355902841226485,-0.015243407861476
"2950",3000,90,6,0.0146176648821719,0.00490210670645341,0.0144022740705758
"2951",100,91,6,-0.000770063124596043,-0.00446052386431628,-0.284560624466231
"2952",200,91,6,0.0665059681186566,0.0263866526326813,0.0273221384350855
"2953",500,91,6,0.022015144386734,0.00598783606153419,0.0468997240765001
"2954",1100,91,6,0.0127352936495462,0.000747316086951777,0.035698282623603
"2955",3000,91,6,0.00908958369267565,-0.00710532071835146,0.0273928424316265
"2956",100,92,6,0.0167802343580403,0.00057717254955314,0.21069918672068
"2957",200,92,6,0.0126687055605963,-0.00368756544987403,0.0341156428093554
"2958",500,92,6,0.01605422790309,0.00288746433207909,0.061785685319947
"2959",1100,92,6,0.00245217712094292,-0.00300264453450616,0.0082860303148049
"2960",3000,92,6,0.0106111679861176,-0.00244507245737602,0.042632412057972
"2961",100,93,6,0.0406255692001074,0.0219404079592591,0.0798249165785279
"2962",200,93,6,0.00903182456591978,-0.00339642471962431,0.0638993679165549
"2963",500,93,6,0.0148748398174419,-0.00102834143810315,0.0442135193881854
"2964",1100,93,6,0.0198700451980425,0.00510490238364025,0.00896391798916163
"2965",3000,93,6,0.0157508284860057,0.00529182328812938,0.0185192396638212
"2966",100,94,6,0.0896071891870043,0.053683994614806,0.0396774540430036
"2967",200,94,6,0.0246287631946482,0.0093177191087217,-0.0260596287552506
"2968",500,94,6,-0.00448611392163412,-0.0106499371439495,0.0407319995841311
"2969",1100,94,6,0.00331517436000439,-0.0150172705250738,0.0207305102751125
"2970",3000,94,6,0.0138453763897182,0.00254243340910643,-0.00228567388210554
"2971",100,95,6,0.0370786238935659,0.0187980945167663,0.535504562389269
"2972",200,95,6,-0.000370409520565107,-0.0221233255848362,-0.146483888720174
"2973",500,95,6,0.0219649826897541,0.016225681849831,-0.0464445353832078
"2974",1100,95,6,0.0117327748295422,-0.000217457054236925,0.0203772258277439
"2975",3000,95,6,0.0106114105790458,-0.00182527817651246,-0.0094828551541698
"2976",100,96,6,-0.00188443526121873,-0.00054900887127729,-0.302789864913602
"2977",200,96,6,-0.026197334247407,-0.0418603832037218,-0.0123442917631494
"2978",500,96,6,0.00560231806740741,0.00109939084956578,-0.0914197328421156
"2979",1100,96,6,0.00535132536549465,-0.00287314433346197,-0.00931044073007459
"2980",3000,96,6,0.0171434691230503,0.0042782145851874,-0.0135300906077411
"2981",100,97,6,-0.0290746131579293,-0.031358770031223,-0.237601420363938
"2982",200,97,6,0.00409770663855924,-0.00936814435983013,0.0973425294010275
"2983",500,97,6,0.0179225515080648,-0.00260776045522715,0.0414448824623532
"2984",1100,97,6,0.0219665126764175,0.00329176384536178,0.0482899484338128
"2985",3000,97,6,0.0138589998527663,0.00461276910353225,0.00676991771215851
"2986",100,98,6,0.00546257056224086,-0.0324707672640456,-0.00959809527171218
"2987",200,98,6,-0.0165783946643207,-0.0165954239996476,-0.243641938453997
"2988",500,98,6,0.0116039086774657,-0.0172851665378012,0.0989752553733494
"2989",1100,98,6,0.000437335656366944,-0.0116955479496121,0.0325834083943899
"2990",3000,98,6,0.00751429818894356,-0.00610440292541103,0.0582305060022918
"2991",100,99,6,0.0398754366307494,0.00460299402845177,-0.0165270611266143
"2992",200,99,6,0.00628751003625583,0.00161420731309447,-0.109483064543691
"2993",500,99,6,0.0153294194488991,0.00285699478115098,0.0415717701907095
"2994",1100,99,6,0.023529082074899,0.00986565459224553,0.0649043743650668
"2995",3000,99,6,0.0100311543182068,0.00155141981897078,-0.0565416372936959
"2996",100,100,6,0.0317034380499059,0.0170579523612544,-0.0211079227586136
"2997",200,100,6,0.0225633335661997,-0.00506539426102615,0.0473565103729652
"2998",500,100,6,-0.00872726075198449,-0.0161205608489399,0.0484384901071568
"2999",1100,100,6,0.00575472833476476,-0.00398899115585183,0.0133699192251286
"3000",3000,100,6,0.00944018801210555,-0.00409400842344321,0.00357164542548083
"3001",100,1,7,0.00574125911747769,-0.00281545661389127,0.0131182357154918
"3002",200,1,7,-0.000198101563348985,-0.00494307934777194,-0.000769572841373467
"3003",500,1,7,0.00254272600650363,-0.00434393928317289,0.00408986861749039
"3004",1100,1,7,0.00338927930399957,0.000338472189040484,-0.0511623684900991
"3005",3000,1,7,0.00111151357567696,-0.00388719861545728,-0.0118232826151731
"3006",100,2,7,0.0103783636440573,0.017775898109718,-0.134287125558414
"3007",200,2,7,-0.0197450024917516,-0.0332632392982558,0.00756426469370708
"3008",500,2,7,-0.00475477462099938,-0.00756911152568296,-0.186958607912119
"3009",1100,2,7,0.00392501283157687,-0.00124865962232523,0.0224733216934547
"3010",3000,2,7,0.00541400504585976,0.00110708957611028,-0.0158517789995266
"3011",100,3,7,0.00629855160633297,0.00405004427130118,-0.0269911913927808
"3012",200,3,7,0.0157747799295183,0.0101853532574057,0.327526388334627
"3013",500,3,7,0.0148114947967748,0.00468389259819024,0.0253600179554518
"3014",1100,3,7,-0.00534656560482782,-0.0152019778435328,-0.0197645996843312
"3015",3000,3,7,0.00644051222697684,-0.000446177362579792,-0.0218643986745291
"3016",100,4,7,0.0250816158381375,0.0248608265480614,0.329174015627728
"3017",200,4,7,0.00415320093736504,0.00096718123575168,0.00227190502622943
"3018",500,4,7,0.020500069625295,0.0113656218836282,-0.00171474347679679
"3019",1100,4,7,0.00498408293524344,-0.00211332087654026,-0.0335337840476237
"3020",3000,4,7,0.00294778249448702,-0.00126103890143525,0.00658548123980629
"3021",100,5,7,-0.00251008468636671,-0.00519782633303212,0.0354289941903194
"3022",200,5,7,0.020539408493506,0.0191785933599695,-0.0507007551289455
"3023",500,5,7,0.00740433066095614,-0.00263390430772314,-0.00673364163322943
"3024",1100,5,7,0.00585015450684967,-0.00459423781641888,-0.013542253545857
"3025",3000,5,7,0.00556292558892202,0.00116903662873247,0.006320197917147
"3026",100,6,7,-0.00524820322614028,-0.00785819004246768,0.0754009780858438
"3027",200,6,7,0.0159174894530338,0.0137393897147227,0.0548252312701236
"3028",500,6,7,-0.00296856712354143,-0.00809863818827672,-0.0565075826444695
"3029",1100,6,7,0.0060313700885406,0.000698946300355496,-0.0306084946471386
"3030",3000,6,7,0.00833378494086023,0.003302554288513,-0.0024398259528825
"3031",100,7,7,0.0133477235608623,0.0110792027239821,-0.0169119419723192
"3032",200,7,7,0.0087499109575071,0.00651141549936352,0.211888114800345
"3033",500,7,7,0.00389353569736017,-0.000656163595512016,-0.041030276671845
"3034",1100,7,7,-0.00383762245855768,-0.0069973329884232,-0.0122051251903313
"3035",3000,7,7,0.00997689417267833,0.00409934026613756,-0.0103352470137386
"3036",100,8,7,0.0231143688712467,0.0125796486523893,0.052463903924661
"3037",200,8,7,-0.000203509181684547,-0.00607393797282196,-0.0247599335390801
"3038",500,8,7,0.00432598321890998,-2.10156010694851e-05,-0.124440045673497
"3039",1100,8,7,-0.00206160204369266,-0.00973385864747689,0.00119408657801046
"3040",3000,8,7,0.00433669783510937,-0.000509841788024157,0.0109206400058843
"3041",100,9,7,0.00168611437680943,-0.00469671843090125,0.0335784852162151
"3042",200,9,7,0.004105541130067,-0.00439319911720026,0.246082250192993
"3043",500,9,7,0.0152231840591175,0.0132646560621146,0.0287781482713187
"3044",1100,9,7,0.010203757598561,0.00265014175150191,0.00528189054221273
"3045",3000,9,7,0.00677557480190427,0.00172430444571914,0.00087127981768198
"3046",100,10,7,0.0392117442010145,0.038060303080691,1.57612814865659
"3047",200,10,7,-0.013400441256305,-0.0218154041117706,0.00307607617985495
"3048",500,10,7,0.0151332700589848,0.0107081042260571,0.0672577663520584
"3049",1100,10,7,0.00892255441226109,0.00318781751849073,-0.000127814047680364
"3050",3000,10,7,0.00369499200107914,-0.00089110821369931,-0.0216716142290446
"3051",100,11,7,0.0297300691525808,0.0220479163119032,-0.0116956385482765
"3052",200,11,7,0.0138795616380807,0.00293589236390024,-0.00696518022102588
"3053",500,11,7,0.00396567168679773,0.000801055441490117,0.0299496523877012
"3054",1100,11,7,0.00404908794133929,0.000634973861553645,-0.0360096687530034
"3055",3000,11,7,0.0110645576773174,0.00723107266299938,0.0255823822647105
"3056",100,12,7,0.0365177785358997,0.0398985986540434,0.080617328289547
"3057",200,12,7,-0.000101989127901492,-0.00538779451299254,-0.0977321679271083
"3058",500,12,7,0.000668089198870403,-0.00485329257699829,0.0514151596508172
"3059",1100,12,7,0.00927709163334822,0.00673940910271087,0.000417337103153725
"3060",3000,12,7,0.00417859337086401,-0.00175245285142278,0.00738706289768642
"3061",100,13,7,0.0152650426125458,0.0161023663172413,0.0406181781203143
"3062",200,13,7,0.015313023495555,-0.0002996128656515,0.026557672654516
"3063",500,13,7,0.00847190956404864,0.00442051982324054,0.00823397261772829
"3064",1100,13,7,0.00322908313602821,-0.0042247994031368,-0.0245604174081038
"3065",3000,13,7,0.0070127018762145,0.00164623220052995,-0.00164263301205625
"3066",100,14,7,0.00921283111999993,-0.00193369589354653,-0.0175936759748296
"3067",200,14,7,-0.00215098917390766,-0.00247228659910548,0.0424098995917108
"3068",500,14,7,0.00758057404876156,-0.00350203760546564,-0.024449975330963
"3069",1100,14,7,0.0104150494254651,0.00561474336348899,0.0176520719667324
"3070",3000,14,7,0.000388463216750567,-0.00315718331160231,-0.0343314113152331
"3071",100,15,7,-0.0126380366743341,-0.0130035735473015,0.008233138610656
"3072",200,15,7,-0.00182107589243308,-0.0122571391638571,-11.0722052739737
"3073",500,15,7,0.00409098908334715,-0.000237701679151048,-0.0249993725248456
"3074",1100,15,7,0.0113279952059822,0.00787621706732833,0.0219204365034702
"3075",3000,15,7,0.0012794604689832,-0.0036101739232961,-0.01050452822135
"3076",100,16,7,0.0215017230299563,0.0186533940296643,-0.191865356732811
"3077",200,16,7,0.0280071645705844,0.0193058132783699,-0.0404858410341971
"3078",500,16,7,0.0145559253461578,0.0127218547245127,0.0198412521479561
"3079",1100,16,7,0.0116907174347227,0.00982495928295646,0.0265519601557282
"3080",3000,16,7,0.0049055891851193,-0.000382670198163293,0.00224661911164681
"3081",100,17,7,-0.00438211738981986,-0.0210038403603485,-0.00939277467425548
"3082",200,17,7,0.00144788075026847,-0.00428231191784745,0.0476578947750299
"3083",500,17,7,0.0126010481738572,0.00835406166548203,-0.0131443267096161
"3084",1100,17,7,0.0099172209808458,0.00477073070633094,0.0481977650798275
"3085",3000,17,7,0.00795798530938008,0.00106838730013004,0.0197468360524315
"3086",100,18,7,0.0294270640275798,0.0326943751824795,-0.102517346372572
"3087",200,18,7,0.018547866475632,0.0124275334055381,0.0550547687429885
"3088",500,18,7,0.0040202011977224,-0.00207747395618596,0.00249841845255738
"3089",1100,18,7,0.00949198038096388,0.0041625827564078,-2.25361129158053e-06
"3090",3000,18,7,0.00225839888421109,-0.00155651272398261,0.00880548569151629
"3091",100,19,7,0.00181992500575889,0.00258470628420282,-0.00704430117845822
"3092",200,19,7,0.0080296384919567,-0.00380467922594441,-0.00128256746167488
"3093",500,19,7,-0.00647051669668519,-0.0117091539349354,-0.12424251180356
"3094",1100,19,7,0.0029545065891099,-0.00171957690969315,0.0489628506686912
"3095",3000,19,7,0.008766792616689,0.00323033192352384,0.0126104627116741
"3096",100,20,7,-0.00151607915455698,0.0125461459884175,-0.0816867986620323
"3097",200,20,7,0.0428516832062922,0.0265092964535047,0.106417178991345
"3098",500,20,7,-0.000932655189863185,-0.011219111852834,0.0173740088905288
"3099",1100,20,7,0.00863786082204654,0.00502361463889489,0.0266360668738552
"3100",3000,20,7,0.0110676375349201,0.00494552471679155,0.0290823711418846
"3101",100,21,7,0.00888234235701169,-0.00608291019722629,-0.0962227435125323
"3102",200,21,7,0.0247616811036009,0.00942923153576802,0.113753917304765
"3103",500,21,7,0.00477995995605718,-0.00207007159368144,0.0799579604703959
"3104",1100,21,7,0.00166349888399098,-0.00282807003233265,-0.0270769058356284
"3105",3000,21,7,0.00532851007435253,0.000469190965454169,-0.0149024696912676
"3106",100,22,7,-0.0151018300706474,-0.0381141362911726,-0.0176150022233007
"3107",200,22,7,0.00672596926361146,-0.00264571856429119,0.0146991279001334
"3108",500,22,7,0.0097329109250881,0.0013201401447076,-0.0207640128545667
"3109",1100,22,7,0.008818716550822,0.00475727938904469,0.0400690778613653
"3110",3000,22,7,0.00731298772942068,-0.000244223141690147,0.0144709002282575
"3111",100,23,7,0.0787892901174081,0.0694891744664818,0.30792797336976
"3112",200,23,7,-0.00406489149213518,-0.00985652460509756,0.0442724192840884
"3113",500,23,7,0.00348835812213477,-0.00231510247486399,0.0675033997400167
"3114",1100,23,7,0.0101401017685685,0.00829024496062125,0.00924263474171783
"3115",3000,23,7,0.0049731178863841,-3.23196624246735e-05,-0.0311938655413913
"3116",100,24,7,0.0176534014253436,0.0127215580130686,-0.13333138266454
"3117",200,24,7,0.00769633461362917,0.00897591804194864,-0.0680444645136908
"3118",500,24,7,-0.00850153712657475,-0.0227222623815494,0.00952090604844535
"3119",1100,24,7,0.00423503607487441,0.0022614684911384,-0.0660147031490228
"3120",3000,24,7,0.00757396835205437,-0.001466708378697,0.00547198530558912
"3121",100,25,7,0.01408702787759,0.0121078499702449,0.0450289681456271
"3122",200,25,7,-0.00212283707217675,-0.00768566805286308,0.237198625962777
"3123",500,25,7,-0.00735276642224503,-0.0145137467615304,0.0235596580577577
"3124",1100,25,7,0.00561361791923431,-0.00320636740543967,0.0129499341460879
"3125",3000,25,7,0.00482237764355919,-0.000851453060188745,0.00909992930539816
"3126",100,26,7,0.0351986719021802,0.0375403959604095,0.00484791072514534
"3127",200,26,7,0.0150356742223037,0.00358313792310327,0.00609149339613557
"3128",500,26,7,0.00607530744865459,0.000677697976296576,-0.153773729925487
"3129",1100,26,7,-0.000152521785982129,-0.00625827948743873,-0.00348556784672993
"3130",3000,26,7,0.00723626684831236,0.00364307929593455,0.0259667253972935
"3131",100,27,7,-0.008362822090073,-0.00919200014008004,0.0412825461663673
"3132",200,27,7,-0.00564701766340836,-0.00720264129872106,-0.152462847303281
"3133",500,27,7,0.0023256183901168,-0.00261021764244662,-0.0499591124068272
"3134",1100,27,7,0.00241716720210827,-0.00299354764878745,-0.0574230887435863
"3135",3000,27,7,0.00209866806730319,-0.00302899482165042,-0.00722848909227658
"3136",100,28,7,0.0185145986447548,0.00358299476507118,0.0576230482349174
"3137",200,28,7,0.0112427360253293,0.0160020643156398,0.0771320096738397
"3138",500,28,7,0.00932013004632326,0.00586221089216443,0.0181608567316611
"3139",1100,28,7,0.0041489109905446,-0.00118046564018204,-0.0120956445958144
"3140",3000,28,7,0.00480734028837881,-7.7619848939503e-05,0.0179781002664741
"3141",100,29,7,0.0183837824342312,-0.000386857166865928,0.0716357903384641
"3142",200,29,7,0.00886628499389919,0.00814330409029762,0.0421959612925196
"3143",500,29,7,0.00351220788440409,-0.000565365605786017,-0.11227625498811
"3144",1100,29,7,-0.00344983108457508,-0.0117868659073072,0.00929215079714707
"3145",3000,29,7,0.00211982787134768,-0.00269481340823663,-0.0320247420541174
"3146",100,30,7,0.00441003267408324,0.00139811513493249,0.0401690339877918
"3147",200,30,7,-0.0236300845395623,-0.0339736408681754,-0.0250549596058085
"3148",500,30,7,0.0144163674467319,0.00440631856647333,0.0101076489197927
"3149",1100,30,7,0.00567856957074397,-0.00059425920297218,-0.0210538317364349
"3150",3000,30,7,0.00319505328251291,-0.00235017136703453,0.0103458024320018
"3151",100,31,7,0.0166148912923019,0.013422085265562,0.50317856392933
"3152",200,31,7,-0.00987966129346318,-0.0175258114808838,-0.039696103590241
"3153",500,31,7,0.00587480165035359,6.6260998778489e-05,0.0289430731910161
"3154",1100,31,7,-0.00604252987575771,-0.0118420806761732,0.00600143499380112
"3155",3000,31,7,0.00482985447086115,0.000219381649311678,0.0291738064580453
"3156",100,32,7,-0.00280771998028395,-0.0406099418303829,-0.287738512547854
"3157",200,32,7,0.00680804966291393,-0.024071471676204,-0.0548121310621634
"3158",500,32,7,0.00458722624170727,-0.00150185414480797,0.015502459500111
"3159",1100,32,7,0.00499241415622675,0.000575918536641407,0.0118549770140168
"3160",3000,32,7,0.00491839896878421,-0.000727844768180774,-0.0102749679854867
"3161",100,33,7,0.0130297393674979,0.0158892395068371,0.143197428611597
"3162",200,33,7,0.0176051717789505,0.0132427536065312,0.0522061063239807
"3163",500,33,7,0.0112045664682228,-0.000587056587858292,-0.0201697628779675
"3164",1100,33,7,0.00590118706353215,-0.00336823196957114,0.02987899294948
"3165",3000,33,7,0.0090390937980096,0.00226012852616386,0.0191084219094479
"3166",100,34,7,0.0161641223853157,0.00686888759536619,0.0447518434079495
"3167",200,34,7,0.00462651683165727,-0.00346575459186371,-0.000140107167593051
"3168",500,34,7,0.00456942885897016,0.000617182653543269,0.00265397176091975
"3169",1100,34,7,0.00170757387380349,-0.00274262926298219,-0.0753319139720876
"3170",3000,34,7,0.00326505042670711,-0.00217083766795245,-0.0137166610353923
"3171",100,35,7,-0.0130043189186354,-0.016610219728489,0.0532427623659431
"3172",200,35,7,0.0154342460698751,0.00379739455339134,0.00626891990641654
"3173",500,35,7,-0.000872575032767275,-0.00348368011424993,-0.0251434513291192
"3174",1100,35,7,0.000170657021166365,-0.00643014727774183,-0.0294522444095083
"3175",3000,35,7,0.00443673538905731,-0.000674642562321748,-0.0111166410507689
"3176",100,36,7,-0.0232801960844925,-0.0263353145532353,-0.0362881313783676
"3177",200,36,7,0.0174181575403525,0.0191908039591491,-0.0457787068930788
"3178",500,36,7,-0.00792683087184609,-0.0119783739022664,0.0437740582746522
"3179",1100,36,7,0.00260527354616391,-0.000841600363762574,0.0284708881153144
"3180",3000,36,7,0.00141321026201147,-0.00373711367298635,0.00361801592320199
"3181",100,37,7,0.00838963896290723,0.00511004229920831,-0.970577274648805
"3182",200,37,7,0.0106463386288127,-0.00725620850432196,0.0427082032754853
"3183",500,37,7,0.0111611083153322,0.00522439077417491,-0.0377331743388593
"3184",1100,37,7,0.00186216699794906,-0.00668377159553413,0.0415778959126238
"3185",3000,37,7,0.00624572011087743,0.00248334250757809,-0.00867640888815335
"3186",100,38,7,0.00866797208488301,0.00448079912405364,-0.0525850494964355
"3187",200,38,7,0.0126383050713974,0.0125716668763214,0.0238965168476839
"3188",500,38,7,0.00960550719718611,0.00449393504628159,0.0274656127634352
"3189",1100,38,7,0.00118355282958293,-0.00378619525052837,0.127767334231807
"3190",3000,38,7,0.00298212278319476,3.84695871602503e-06,-0.0298874090985916
"3191",100,39,7,-0.015129670354822,-0.0217017951070388,0.0715001383411262
"3192",200,39,7,0.0188990356021632,0.0186861802733707,-0.030345774623684
"3193",500,39,7,0.0037036949771434,-0.00399455028963258,-0.0213193091976149
"3194",1100,39,7,0.00710279810567038,0.00176843432067542,-0.0427663148196736
"3195",3000,39,7,0.00452947168473972,-0.00176374746355179,0.0190759411013823
"3196",100,40,7,-0.00605365022122917,-0.0122806091239297,1.76497317709911
"3197",200,40,7,-0.00134370607182654,-0.0158662246214154,-0.453992367372436
"3198",500,40,7,-0.00217024382178654,-0.0029663277236478,-0.0102306818439257
"3199",1100,40,7,0.0184324123689497,0.0109796806820588,0.0104471362230911
"3200",3000,40,7,0.0074373796264593,0.00124620904209971,0.0100491981215463
"3201",100,41,7,0.00426907709323965,-0.00452012932613088,0.783171777228419
"3202",200,41,7,0.0199399008696715,0.0163926343943737,-0.127802323775906
"3203",500,41,7,0.0208816902180422,0.0107827358611492,0.0825953488272888
"3204",1100,41,7,0.00522071120020184,0.00141440975724394,-0.0034194641397326
"3205",3000,41,7,0.00641881935579169,-0.0012062244891885,-0.0211233911724966
"3206",100,42,7,0.0217782050353208,0.016178745258197,0.0245525832579234
"3207",200,42,7,0.0175142825554364,0.0025752965613528,-0.0532233686395897
"3208",500,42,7,0.000520937289773427,-0.010505756779175,0.185536573261506
"3209",1100,42,7,0.0129980404884524,0.0064134277999599,-0.0331456698509107
"3210",3000,42,7,0.00545433793256134,-0.000206558013914449,0.019223607288497
"3211",100,43,7,-0.00216336067551126,-0.0117236058180545,0.0726328728088592
"3212",200,43,7,-0.00104727234347313,-0.00916495382057836,0.0119378772970151
"3213",500,43,7,-0.00654317727344644,-0.0105602016963153,0.0749596147861005
"3214",1100,43,7,0.00788080643085043,0.0051178015880089,0.00671928640908703
"3215",3000,43,7,0.00238609220474273,-0.00364650891317753,-0.00438348561219071
"3216",100,44,7,0.0397891621173285,0.00663689852739946,0.0461719114921435
"3217",200,44,7,0.0116680223636754,0.000793241779685649,0.104520404271556
"3218",500,44,7,0.0137473567313797,0.00768038288274275,0.113654262667539
"3219",1100,44,7,-0.000613644699036242,-0.00443341117430518,-0.000702619688004891
"3220",3000,44,7,0.00448893924759353,0.000811938018045577,0.0143850804366816
"3221",100,45,7,-0.0152222067979997,-0.0913656613297102,0.0955013002643672
"3222",200,45,7,0.00372723058680724,-0.00230830198707188,0.0245414044364674
"3223",500,45,7,0.0139996444636588,0.010974105124816,0.00895343961644768
"3224",1100,45,7,0.000299253077284067,-0.00583559648760967,-0.0498998444284182
"3225",3000,45,7,0.0026335485711495,-0.00478794833827101,0.00290062885018516
"3226",100,46,7,0.0209704229792604,0.0144718720039509,-0.105770287239508
"3227",200,46,7,0.0298407041183464,0.0184974593956506,0.0717341092565822
"3228",500,46,7,0.00716520589507397,0.00177081628691322,0.00161842823236946
"3229",1100,46,7,0.00529409629534494,-0.00461437001829212,0.0483614926157023
"3230",3000,46,7,0.007838722471327,0.00233994530458093,0.00595751125089872
"3231",100,47,7,0.0135428071474226,0.00532714914386156,0.0774250475309737
"3232",200,47,7,0.0078695810922389,0.0072862826274136,-0.113749487056503
"3233",500,47,7,0.0076560015592908,0.00236071898687107,-0.0433530484521369
"3234",1100,47,7,0.00705634219445828,0.00211750672098421,0.0267620802701816
"3235",3000,47,7,0.00734574732653415,0.000663204976705023,0.0334447378265073
"3236",100,48,7,0.0165360743458716,0.01968661370758,0.0439623419227153
"3237",200,48,7,-0.00121572779861223,-0.00216028069200946,0.0564459235644998
"3238",500,48,7,0.00125932983408328,0.00092865454551827,-0.0234882243059871
"3239",1100,48,7,-3.87074429236689e-05,-0.00495145083786253,-0.00542995209179198
"3240",3000,48,7,0.00333874317472049,-0.00394901959160487,-0.039312534420249
"3241",100,49,7,0.0183095983320554,0.0180180986267489,-0.253095989443674
"3242",200,49,7,-0.0119105104460567,-0.0159107338866561,-0.0635637212423716
"3243",500,49,7,0.00408924917483922,-0.00461413378885023,0.0511676092785465
"3244",1100,49,7,-0.00790456366580039,-0.0156160815692439,0.0145887320014508
"3245",3000,49,7,0.00598794918208756,0.00319301871795297,-0.0252005196128736
"3246",100,50,7,0.0143433131055895,0.00744722164522083,0.0116310206755599
"3247",200,50,7,0.021617341502689,0.0182544558958024,-0.0449185313109985
"3248",500,50,7,0.0136805518523404,0.0100112505951315,0.0128049230843454
"3249",1100,50,7,-0.0039324604072567,-0.0111479490489282,-0.0478822634158558
"3250",3000,50,7,0.0031034730878563,-0.000828407887298654,-0.00593968969746084
"3251",100,51,7,-0.0234555407343494,-0.0180662034977312,-0.0260232115360279
"3252",200,51,7,0.038594088139476,0.0380259383185186,0.00843034281876864
"3253",500,51,7,-0.00118000166045318,-0.0117709701891519,-0.0458288077599591
"3254",1100,51,7,-0.000209939379276158,-0.00219222948354247,-0.0564180623526679
"3255",3000,51,7,0.0118854416919614,0.00634993840227138,0.0263625092043409
"3256",100,52,7,8.45105757012465e-05,-0.00334178610643976,-0.0804372073352198
"3257",200,52,7,0.0261447535639292,0.0247021963879646,0.0225634840538278
"3258",500,52,7,-0.0136671543999988,-0.0206957098313311,-0.0220913783229371
"3259",1100,52,7,0.0183305113479466,0.00871560641495073,0.0176792789724618
"3260",3000,52,7,0.000120030865975451,-0.00358900299154652,-0.00197335298059165
"3261",100,53,7,0.0197990928564376,0.0137564078327839,0.0253720887945985
"3262",200,53,7,0.014841870115718,0.0126615657311553,0.000341464300057437
"3263",500,53,7,0.0262017471486551,0.0198524306883336,-0.00035892004486926
"3264",1100,53,7,0.00285918998809254,-0.00141953720841514,-0.0125067589213627
"3265",3000,53,7,0.00605610215278984,0.000710908944195898,-0.0100913947222309
"3266",100,54,7,0.023627408740974,0.015723210720449,-0.0654374139354855
"3267",200,54,7,0.0213333259255941,0.0217029757249536,0.0654221606918994
"3268",500,54,7,0.0127111187964959,0.00917982528871497,0.002959655974343
"3269",1100,54,7,0.00883215786887459,0.00408624225353837,0.0486360669347334
"3270",3000,54,7,0.00790533325225784,0.00124670202227084,0.00926046667309044
"3271",100,55,7,0.0210619516596438,0.0226113939509192,-0.259223316017715
"3272",200,55,7,0.00407230826302718,0.00291265217067904,0.00969700271910412
